C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2020/11/07,02:45:14,0000000331348803,DEMAND,0000000331348624
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",NSW1,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",NSW1,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLD1,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLD1,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLDC,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLDC,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLDN,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLDN,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLDS,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",QLDS,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",SA1,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",SA1,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",TAS1,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",TAS1,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",TASN,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",TASN,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",TASS,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",TASS,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",VIC1,0,0.6,SATELLITE,"2020/10/01 00:50:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 00:30:00",VIC1,0,1,MEASUREMENT,"2020/10/01 00:50:20"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",NSW1,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",NSW1,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLD1,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLD1,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLDC,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLDC,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLDN,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLDN,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLDS,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",QLDS,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",SA1,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",SA1,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",TAS1,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",TAS1,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",TASN,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",TASN,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",TASS,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",TASS,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",VIC1,0,1,MEASUREMENT,"2020/10/01 01:20:17"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:00:00",VIC1,0,0.6,SATELLITE,"2020/10/01 01:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",NSW1,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",NSW1,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLD1,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLD1,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLDC,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLDC,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLDN,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLDN,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLDS,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",QLDS,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",SA1,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",SA1,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",TAS1,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",TAS1,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",TASN,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",TASN,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",TASS,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",TASS,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",VIC1,0,1,MEASUREMENT,"2020/10/01 01:50:24"
D,ROOFTOP,ACTUAL,2,"2020/10/01 01:30:00",VIC1,0,0.6,SATELLITE,"2020/10/01 01:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",NSW1,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",NSW1,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLD1,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLD1,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLDC,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLDC,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLDN,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLDN,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLDS,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",QLDS,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",SA1,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",SA1,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",TAS1,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",TAS1,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",TASN,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",TASN,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",TASS,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",TASS,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",VIC1,0,1,MEASUREMENT,"2020/10/01 02:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:00:00",VIC1,0,0.6,SATELLITE,"2020/10/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",NSW1,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",NSW1,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLD1,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLD1,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLDC,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLDC,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLDN,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLDN,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLDS,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",QLDS,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",SA1,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",SA1,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",TAS1,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",TAS1,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",TASN,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",TASN,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",TASS,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",TASS,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",VIC1,0,1,MEASUREMENT,"2020/10/01 02:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 02:30:00",VIC1,0,0.6,SATELLITE,"2020/10/01 02:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",NSW1,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",NSW1,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLD1,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLD1,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLDC,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLDC,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLDN,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLDN,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLDS,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",QLDS,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",SA1,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",SA1,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",TAS1,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",TAS1,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",TASN,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",TASN,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",TASS,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",TASS,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",VIC1,0,1,MEASUREMENT,"2020/10/01 03:20:21"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:00:00",VIC1,0,0.6,SATELLITE,"2020/10/01 03:20:31"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",NSW1,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",NSW1,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLD1,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLD1,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLDC,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLDC,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLDN,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLDN,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLDS,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",QLDS,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",SA1,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",SA1,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",TAS1,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",TAS1,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",TASN,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",TASN,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",TASS,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",TASS,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",VIC1,0,0.6,SATELLITE,"2020/10/01 03:50:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 03:30:00",VIC1,0,1,MEASUREMENT,"2020/10/01 03:50:19"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",NSW1,0,0.6,SATELLITE,"2020/10/01 04:20:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",NSW1,0,1,MEASUREMENT,"2020/10/01 04:20:18"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLD1,0,1,MEASUREMENT,"2020/10/01 04:20:18"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLD1,0,0.6,SATELLITE,"2020/10/01 04:20:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLDC,0,1,MEASUREMENT,"2020/10/01 04:20:18"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLDC,0,0.6,SATELLITE,"2020/10/01 04:20:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLDN,0,1,MEASUREMENT,"2020/10/01 04:20:18"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLDN,0,0.6,SATELLITE,"2020/10/01 04:20:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLDS,0,0.6,SATELLITE,"2020/10/01 04:20:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",QLDS,0,1,MEASUREMENT,"2020/10/01 04:20:18"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",SA1,0,1,MEASUREMENT,"2020/10/01 04:20:18"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",SA1,0,0.6,SATELLITE,"2020/10/01 04:20:29"
D,ROOFTOP,ACTUAL,2,"2020/10/01 04:00:00",TAS1,0,1,MEASUREMENT,"2020/10/01 04:20:18"
