C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2021/12/07,02:35:17,0000000353880306,DEMAND,0000000353880135
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",NSW1,0,1,MEASUREMENT,"2021/11/01 00:49:34"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",NSW1,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLD1,0,1,MEASUREMENT,"2021/11/01 00:49:34"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLD1,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLDC,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLDC,0,1,MEASUREMENT,"2021/11/01 00:49:34"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLDN,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLDN,0,1,MEASUREMENT,"2021/11/01 00:49:34"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLDS,0,1,MEASUREMENT,"2021/11/01 00:49:34"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",QLDS,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",SA1,0,1,MEASUREMENT,"2021/11/01 00:49:34"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",SA1,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",TAS1,0,1,MEASUREMENT,"2021/11/01 00:49:35"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",TAS1,0,0.6,SATELLITE,"2021/11/01 00:50:26"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",TASN,0,1,MEASUREMENT,"2021/11/01 00:49:35"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",TASN,0,0.6,SATELLITE,"2021/11/01 00:50:27"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",TASS,0,1,MEASUREMENT,"2021/11/01 00:49:35"
D,ROOFTOP,ACTUAL,2,"2021/11/01 00:30:00",TASS,0,0.6,SATELLITE,"2021/11/01 00:50:27"
