C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2019/10/18,10:05:00,0000000314178162,DEMAND,0000000314178130
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2017/12/01 00:30:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 00:30:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 00:30:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 00:30:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 00:30:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:00:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:00:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:00:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:00:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:00:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:30:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:30:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:30:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:30:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 01:30:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:00:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:00:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:00:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:00:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:00:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:30:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:30:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:30:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:30:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 02:30:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:00:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:00:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:00:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:00:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:00:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:30:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:30:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:30:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:30:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 03:30:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:00:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:00:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:00:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:00:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:00:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:30:00",NSW1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:30:00",QLD1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:30:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:30:00",TAS1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 04:30:00",VIC1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:00:00",NSW1,5.734,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:00:00",QLD1,4.022,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:00:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:00:00",TAS1,0.563,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:00:00",VIC1,0.451,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:30:00",NSW1,34.994,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:30:00",QLD1,41.242,0.7,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:30:00",SA1,0,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:30:00",TAS1,2.047,0.7,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 05:30:00",VIC1,7.681,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 06:00:00",NSW1,79.46,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 06:00:00",QLD1,114.178,1,DAILY,"2017/12/01 23:30:22"
D,ROOFTOP,ACTUAL,2,"2017/12/01 06:00:00",SA1,3.107,1,DAILY,"2017/12/01 23:30:22"
