C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2019/10/18,09:30:01,0000000314178166,DEMAND,0000000314178130
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2018/02/01 00:30:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 00:30:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 00:30:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 00:30:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 00:30:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:00:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:00:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:00:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:00:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:00:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:30:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:30:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:30:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:30:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 01:30:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:00:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:00:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:00:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:00:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:00:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:30:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:30:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:30:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:30:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 02:30:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:00:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:00:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:00:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:00:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:00:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:30:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:30:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:30:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:30:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 03:30:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:00:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:00:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:00:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:00:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:00:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:30:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:30:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:30:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:30:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 04:30:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:00:00",NSW1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:00:00",QLD1,0,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:00:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:00:00",TAS1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:00:00",VIC1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:30:00",NSW1,1.441,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:30:00",QLD1,0.17,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:30:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:30:00",TAS1,0.206,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 05:30:00",VIC1,0.025,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:00:00",NSW1,23.722,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:00:00",QLD1,12.076,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:00:00",SA1,0,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:00:00",TAS1,2.226,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:00:00",VIC1,13.049,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:30:00",NSW1,69.331,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:30:00",QLD1,38.684,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:30:00",SA1,7.87,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:30:00",TAS1,7.353,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 06:30:00",VIC1,56.657,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:00:00",NSW1,118.887,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:00:00",QLD1,102.617,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:00:00",SA1,35.018,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:00:00",TAS1,14.445,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:00:00",VIC1,121.184,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:30:00",NSW1,189.813,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:30:00",QLD1,196.879,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:30:00",SA1,70.367,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:30:00",TAS1,21.174,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 07:30:00",VIC1,212.386,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 08:00:00",NSW1,280.509,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 08:00:00",QLD1,255.052,0.7,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 08:00:00",SA1,126.163,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 08:00:00",TAS1,30.301,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 08:00:00",VIC1,312.621,1,DAILY,"2018/02/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/02/01 08:30:00",NSW1,389.521,1,DAILY,"2018/02/01 23:30:23"
