C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2019/10/18,09:30:03,0000000314178168,DEMAND,0000000314178130
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2018/03/01 00:30:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 00:30:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 00:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 00:30:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 00:30:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:00:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:00:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:00:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:00:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:00:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:30:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:30:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:30:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 01:30:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:00:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:00:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:00:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:00:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:00:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:30:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:30:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:30:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 02:30:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:00:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:00:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:00:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:00:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:00:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:30:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:30:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:30:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 03:30:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:00:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:00:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:00:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:00:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:00:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:30:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:30:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:30:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 04:30:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:00:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:00:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:00:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:00:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:00:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:30:00",NSW1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:30:00",QLD1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:30:00",TAS1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 05:30:00",VIC1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:00:00",NSW1,3.645,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:00:00",QLD1,7.333,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:00:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:00:00",TAS1,0.207,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:00:00",VIC1,0.017,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:30:00",NSW1,35.677,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:30:00",QLD1,70.936,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:30:00",SA1,0,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:30:00",TAS1,2.484,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 06:30:00",VIC1,11.244,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:00:00",NSW1,99.69,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:00:00",QLD1,190.29,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:00:00",SA1,10.331,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:00:00",TAS1,8.277,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:00:00",VIC1,33.491,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:30:00",NSW1,198.294,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:30:00",QLD1,337.374,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:30:00",SA1,41.15,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:30:00",TAS1,15.282,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 07:30:00",VIC1,63.082,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:00:00",NSW1,305.505,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:00:00",QLD1,489.116,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:00:00",SA1,88.653,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:00:00",TAS1,23.501,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:00:00",VIC1,112.553,1,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:30:00",NSW1,418.772,0.7,DAILY,"2018/03/01 23:30:23"
D,ROOFTOP,ACTUAL,2,"2018/03/01 08:30:00",QLD1,664.966,1,DAILY,"2018/03/01 23:30:23"
