C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/25,17:30:03,0000000383513153,DEMAND,0000000383513153
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",NSW1,238.936,1,MEASUREMENT,"2023/03/25 17:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",QLD1,616.869,1,MEASUREMENT,"2023/03/25 17:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",QLDC,66.619,1,MEASUREMENT,"2023/03/25 17:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",QLDN,174.941,1,MEASUREMENT,"2023/03/25 17:19:18"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",QLDS,375.309,1,MEASUREMENT,"2023/03/25 17:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",SA1,547.886,1,MEASUREMENT,"2023/03/25 17:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",TAS1,44.437,1,MEASUREMENT,"2023/03/25 17:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",TASN,24.268,1,MEASUREMENT,"2023/03/25 17:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",TASS,20.179,1,MEASUREMENT,"2023/03/25 17:19:19"
D,ROOFTOP,ACTUAL,2,"2023/03/25 17:00:00",VIC1,552.017,1,MEASUREMENT,"2023/03/25 17:19:19"
C,"END OF REPORT",13
