C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/15,19:00:01,0000000399722948,DEMAND,0000000399722948
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",NSW1,2.76,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",QLD1,0.974,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",QLDC,0,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",QLDN,0.974,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",QLDS,0,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",SA1,58.111,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",TAS1,2.373,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",TASN,0.93,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",TASS,1.439,1,MEASUREMENT,"2023/10/15 18:49:10"
D,ROOFTOP,ACTUAL,2,"2023/10/15 18:30:00",VIC1,28.593,1,MEASUREMENT,"2023/10/15 18:49:10"
C,"END OF REPORT",13
