C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/24,15:30:02,0000000409267544,DEMAND,0000000409267543
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",NSW1,2130.814,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",QLD1,2937.838,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",QLDC,281.47,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",QLDN,349.652,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",QLDS,2306.715,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",SA1,1023.122,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",TAS1,166.437,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",TASN,100.773,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",TASS,65.665,0.6,SATELLITE,"2024/01/24 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/24 15:00:00",VIC1,2252.612,0.6,SATELLITE,"2024/01/24 15:20:26"
C,"END OF REPORT",13
