C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/22,06:30:01,0000000400262575,DEMAND,0000000400262575
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",NSW1,174.734,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",QLD1,180.932,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",QLDC,19.325,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",QLDN,6.796,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",QLDS,154.811,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",SA1,0.135,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",TAS1,5.415,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",TASN,1.655,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",TASS,3.746,1,MEASUREMENT,"2023/10/22 06:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/22 06:00:00",VIC1,13.167,1,MEASUREMENT,"2023/10/22 06:19:13"
C,"END OF REPORT",13
