C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/12,16:30:01,0000000389413731,DEMAND,0000000389413730
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",NSW1,414.634,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",QLD1,572.578,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",QLDC,69.896,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",QLDN,182.503,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",QLDS,320.179,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",SA1,255.208,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",TAS1,10.283,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",TASN,5.576,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",TASS,4.708,0.6,SATELLITE,"2023/06/12 16:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/12 16:00:00",VIC1,365.416,0.6,SATELLITE,"2023/06/12 16:20:22"
C,"END OF REPORT",13
