C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/22,14:30:03,0000000385491039,DEMAND,0000000385491038
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",NSW1,1689.792,0.6,SATELLITE,"2023/04/22 14:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",QLD1,1683.651,0.6,SATELLITE,"2023/04/22 14:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",QLDC,151.794,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",QLDN,285.411,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",QLDS,1246.446,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",SA1,1084.488,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",TAS1,84.289,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",TASN,48.238,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",TASS,36.051,0.6,SATELLITE,"2023/04/22 14:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/22 14:00:00",VIC1,1206.81,0.6,SATELLITE,"2023/04/22 14:20:29"
C,"END OF REPORT",13
