C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/02,12:30:02,0000000407400341,DEMAND,0000000407400341
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",NSW1,3445.552,1,MEASUREMENT,"2024/01/02 12:19:09"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",QLD1,1271.203,1,MEASUREMENT,"2024/01/02 12:19:09"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",QLDC,237.071,1,MEASUREMENT,"2024/01/02 12:19:09"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",QLDN,479.473,1,MEASUREMENT,"2024/01/02 12:19:09"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",QLDS,554.66,1,MEASUREMENT,"2024/01/02 12:19:10"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",SA1,1479.166,1,MEASUREMENT,"2024/01/02 12:19:10"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",TAS1,141.017,1,MEASUREMENT,"2024/01/02 12:19:10"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",TASN,90.647,1,MEASUREMENT,"2024/01/02 12:19:10"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",TASS,50.586,1,MEASUREMENT,"2024/01/02 12:19:10"
D,ROOFTOP,ACTUAL,2,"2024/01/02 12:00:00",VIC1,2488.201,1,MEASUREMENT,"2024/01/02 12:19:10"
C,"END OF REPORT",13
