C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/02/24,14:30:02,0000000411972543,DEMAND,0000000411972543
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",NSW1,1720.973,1,MEASUREMENT,"2024/02/24 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",QLD1,1441.921,1,MEASUREMENT,"2024/02/24 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",QLDC,193.495,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",QLDN,242.302,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",QLDS,1006.124,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",SA1,1558.799,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",TAS1,214.24,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",TASN,110.96,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",TASS,103.269,1,MEASUREMENT,"2024/02/24 14:19:14"
D,ROOFTOP,ACTUAL,2,"2024/02/24 14:00:00",VIC1,2856.579,1,MEASUREMENT,"2024/02/24 14:19:14"
C,"END OF REPORT",13
