C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/07,09:00:02,0000000391363018,DEMAND,0000000391363018
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",NSW1,603.67,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",QLD1,960.935,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",QLDC,89.647,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",QLDN,94.146,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",QLDS,777.143,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",SA1,30.506,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",TAS1,4.298,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",TASN,2.668,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",TASS,1.635,1,MEASUREMENT,"2023/07/07 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/07/07 08:30:00",VIC1,120.576,1,MEASUREMENT,"2023/07/07 08:49:21"
C,"END OF REPORT",13
