C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/04,11:30:01,0000000410208646,DEMAND,0000000410208645
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",NSW1,4192.428,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",QLD1,2496.258,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",QLDC,314.253,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",QLDN,504.538,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",QLDS,1677.467,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",SA1,1612.004,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",TAS1,115.939,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",TASN,85.756,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",TASS,30.184,0.6,SATELLITE,"2024/02/04 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/04 11:00:00",VIC1,3097.866,0.6,SATELLITE,"2024/02/04 11:20:25"
C,"END OF REPORT",13
