C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/26,10:30:01,0000000406822840,DEMAND,0000000406822840
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",NSW1,3199.609,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",QLD1,3147.619,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",QLDC,230.623,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",QLDN,339.05,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",QLDS,2577.946,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",SA1,686.48,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",TAS1,191.337,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",TASN,95.207,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",TASS,96.067,1,MEASUREMENT,"2023/12/26 10:19:40"
D,ROOFTOP,ACTUAL,2,"2023/12/26 10:00:00",VIC1,1365.257,1,MEASUREMENT,"2023/12/26 10:19:41"
C,"END OF REPORT",13
