C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/30,16:00:02,0000000407170559,DEMAND,0000000407170558
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",NSW1,2903.842,0.6,SATELLITE,"2023/12/30 15:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",QLD1,907.449,0.6,SATELLITE,"2023/12/30 15:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",QLDC,130.022,0.6,SATELLITE,"2023/12/30 15:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",QLDN,505.176,0.6,SATELLITE,"2023/12/30 15:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",QLDS,272.251,0.6,SATELLITE,"2023/12/30 15:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",SA1,1230.428,0.6,SATELLITE,"2023/12/30 15:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",TAS1,142.229,0.6,SATELLITE,"2023/12/30 15:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",TASN,84.673,0.6,SATELLITE,"2023/12/30 15:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",TASS,57.556,0.6,SATELLITE,"2023/12/30 15:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/30 15:30:00",VIC1,1682.334,0.6,SATELLITE,"2023/12/30 15:50:26"
C,"END OF REPORT",13
