C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/26,16:00:01,0000000398147345,DEMAND,0000000398147344
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",NSW1,1606.313,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",QLD1,1990.196,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",QLDC,197.023,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",QLDN,353.018,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",QLDS,1440.154,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",SA1,1047.673,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",TAS1,87.388,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",TASN,43.963,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",TASS,43.425,0.6,SATELLITE,"2023/09/26 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/09/26 15:30:00",VIC1,1477.655,0.6,SATELLITE,"2023/09/26 15:50:22"
C,"END OF REPORT",13
