C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/08,18:00:03,0000000386708936,DEMAND,0000000386708936
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",NSW1,7.86,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",QLD1,30.956,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",QLDC,1.743,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",QLDN,24.653,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",QLDS,4.56,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",SA1,74.134,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",TAS1,0.101,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",TASN,0.102,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",TASS,0,1,MEASUREMENT,"2023/05/08 17:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/08 17:30:00",VIC1,18.855,1,MEASUREMENT,"2023/05/08 17:49:17"
C,"END OF REPORT",13
