C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/23,15:30:02,0000000409179381,DEMAND,0000000409179380
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",NSW1,2741.759,0.6,SATELLITE,"2024/01/23 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",QLD1,1221.835,0.6,SATELLITE,"2024/01/23 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",QLDC,212.335,0.6,SATELLITE,"2024/01/23 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",QLDN,562.753,0.6,SATELLITE,"2024/01/23 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",QLDS,446.748,0.6,SATELLITE,"2024/01/23 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",SA1,1668.852,0.6,SATELLITE,"2024/01/23 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",TAS1,74.767,0.6,SATELLITE,"2024/01/23 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",TASN,44.033,0.6,SATELLITE,"2024/01/23 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",TASS,30.734,0.6,SATELLITE,"2024/01/23 15:20:23"
D,ROOFTOP,ACTUAL,2,"2024/01/23 15:00:00",VIC1,2694.206,0.6,SATELLITE,"2024/01/23 15:20:23"
C,"END OF REPORT",13
