C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/02,09:00:02,0000000407387609,DEMAND,0000000407387608
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",NSW1,1991.733,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",QLD1,959.783,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",QLDC,246.593,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",QLDN,277.559,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",QLDS,435.631,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",SA1,876.077,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",TAS1,63.294,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",TASN,43.805,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",TASS,19.489,0.6,SATELLITE,"2024/01/02 08:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/02 08:30:00",VIC1,1663.987,0.6,SATELLITE,"2024/01/02 08:50:25"
C,"END OF REPORT",13
