C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/30,16:30:03,0000000386097242,DEMAND,0000000386097241
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",NSW1,642.623,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",QLD1,826.902,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",QLDC,81.543,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",QLDN,154.659,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",QLDS,590.7,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",SA1,358.967,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",TAS1,31.028,0.6,SATELLITE,"2023/04/30 16:20:27"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",TASN,16.035,0.6,SATELLITE,"2023/04/30 16:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",TASS,14.993,0.6,SATELLITE,"2023/04/30 16:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/30 16:00:00",VIC1,657.306,0.6,SATELLITE,"2023/04/30 16:20:28"
C,"END OF REPORT",13
