C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/27,18:00:02,0000000403667233,DEMAND,0000000403667233
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",NSW1,704.465,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",QLD1,148.035,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",QLDC,9.654,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",QLDN,43.222,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",QLDS,95.159,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",SA1,337.299,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",TAS1,28.568,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",TASN,11.064,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",TASS,17.459,1,MEASUREMENT,"2023/11/27 17:49:09"
D,ROOFTOP,ACTUAL,2,"2023/11/27 17:30:00",VIC1,718.195,1,MEASUREMENT,"2023/11/27 17:49:09"
C,"END OF REPORT",13
