C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/27,14:00:02,0000000395653248,DEMAND,0000000395653248
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",NSW1,2907.81,0.7,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",QLD1,2784.126,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",QLDC,283.865,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",QLDN,560.068,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",QLDS,1940.193,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",SA1,1049.084,0.7,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",TAS1,125.12,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",TASN,54.002,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",TASS,70.983,1,MEASUREMENT,"2023/08/27 13:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/27 13:30:00",VIC1,1928.234,0.7,MEASUREMENT,"2023/08/27 13:49:10"
C,"END OF REPORT",13
