C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/12,06:00:02,0000000408200729,DEMAND,0000000408200728
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",NSW1,121.324,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",QLD1,95.327,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",QLDC,5.272,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",QLDN,0.489,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",QLDS,89.566,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",SA1,0.045,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",TAS1,8.602,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",TASN,4.39,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",TASS,4.212,0.6,SATELLITE,"2024/01/12 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/12 05:30:00",VIC1,23.924,0.6,SATELLITE,"2024/01/12 05:50:22"
C,"END OF REPORT",13
