C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/03,18:00:03,0000000384129422,DEMAND,0000000384129422
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",NSW1,158.259,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",QLD1,167.039,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",QLDC,18.54,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",QLDN,39.136,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",QLDS,109.363,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",SA1,349.957,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",TAS1,10.91,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",TASN,6.461,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",TASS,4.458,1,MEASUREMENT,"2023/04/03 17:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/03 17:30:00",VIC1,270.815,1,MEASUREMENT,"2023/04/03 17:49:20"
C,"END OF REPORT",13
