C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/05/13,15:30:03,0000000387084600,DEMAND,0000000387084599
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",NSW1,1068.216,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",QLD1,1210.605,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",QLDC,117.743,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",QLDN,220.824,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",QLDS,872.038,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",SA1,518.85,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",TAS1,51.109,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",TASN,31.058,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",TASS,20.051,0.6,SATELLITE,"2023/05/13 15:20:23"
D,ROOFTOP,ACTUAL,2,"2023/05/13 15:00:00",VIC1,1009.784,0.6,SATELLITE,"2023/05/13 15:20:23"
C,"END OF REPORT",13
