C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/30,10:00:02,0000000403947089,DEMAND,0000000403947089
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",NSW1,3004.401,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",QLD1,3598.552,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",QLDC,322.697,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",QLDN,462.489,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",QLDS,2813.367,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",SA1,1081.91,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",TAS1,126.173,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",TASN,72.959,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",TASS,53.296,1,MEASUREMENT,"2023/11/30 09:49:17"
D,ROOFTOP,ACTUAL,2,"2023/11/30 09:30:00",VIC1,1235.623,1,MEASUREMENT,"2023/11/30 09:49:17"
C,"END OF REPORT",13
