C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/05/04,15:00:03,0000000386396918,DEMAND,0000000386396917
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",NSW1,1832.673,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",QLD1,2049.177,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",QLDC,205.002,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",QLDN,339.963,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",QLDS,1504.212,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",SA1,373.54,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",TAS1,73.277,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",TASN,40.981,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",TASS,32.296,0.6,SATELLITE,"2023/05/04 14:50:24"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:30:00",VIC1,636.79,0.6,SATELLITE,"2023/05/04 14:50:24"
C,"END OF REPORT",13
