C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/16,11:30:03,0000000382875371,DEMAND,0000000382875371
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",NSW1,3503.712,1,MEASUREMENT,"2023/03/16 11:19:14"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",QLD1,3286.981,1,MEASUREMENT,"2023/03/16 11:19:14"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",QLDC,273.731,1,MEASUREMENT,"2023/03/16 11:19:14"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",QLDN,457.459,1,MEASUREMENT,"2023/03/16 11:19:14"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",QLDS,2555.79,1,MEASUREMENT,"2023/03/16 11:19:14"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",SA1,1170.432,1,MEASUREMENT,"2023/03/16 11:19:14"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",TAS1,91.351,1,MEASUREMENT,"2023/03/16 11:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",TASN,38.441,1,MEASUREMENT,"2023/03/16 11:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",TASS,52.804,1,MEASUREMENT,"2023/03/16 11:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/16 11:00:00",VIC1,2149.438,1,MEASUREMENT,"2023/03/16 11:19:15"
C,"END OF REPORT",13
