C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/07/14,14:00:02,0000000391970842,DEMAND,0000000391970841
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",NSW1,2170.313,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",QLD1,1925.748,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",QLDC,197.816,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",QLDN,380.636,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",QLDS,1347.296,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",SA1,885.152,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",TAS1,36.891,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",TASN,9.036,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",TASS,27.855,0.6,SATELLITE,"2023/07/14 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/14 13:30:00",VIC1,1041.042,0.6,SATELLITE,"2023/07/14 13:50:22"
C,"END OF REPORT",13
