C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/29,07:30:03,0000000385998017,DEMAND,0000000385998016
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",NSW1,36.917,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",QLD1,194.809,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",QLDC,19.432,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",QLDN,20.953,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",QLDS,154.425,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",SA1,0,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",TAS1,0.768,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",TASN,0.431,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",TASS,0.337,0.6,SATELLITE,"2023/04/29 07:20:28"
D,ROOFTOP,ACTUAL,2,"2023/04/29 07:00:00",VIC1,11.072,0.6,SATELLITE,"2023/04/29 07:20:28"
C,"END OF REPORT",13
