C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/01,07:30:02,0000000412484812,DEMAND,0000000412484812
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",NSW1,374.801,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",QLD1,474.844,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",QLDC,56.013,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",QLDN,39.77,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",QLDS,379.061,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",SA1,17.019,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",TAS1,17.885,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",TASN,8.254,0.7,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",TASS,9.618,1,MEASUREMENT,"2024/03/01 07:19:19"
D,ROOFTOP,ACTUAL,2,"2024/03/01 07:00:00",VIC1,160.549,1,MEASUREMENT,"2024/03/01 07:19:19"
C,"END OF REPORT",13
