C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/11,11:30:01,0000000399360071,DEMAND,0000000399360071
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",NSW1,3862.842,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",QLD1,3605.927,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",QLDC,311.945,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",QLDN,603.6,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",QLDS,2690.382,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",SA1,1354.319,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",TAS1,189.204,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",TASN,99.238,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",TASS,89.965,1,MEASUREMENT,"2023/10/11 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/10/11 11:00:00",VIC1,2706.448,1,MEASUREMENT,"2023/10/11 11:19:04"
C,"END OF REPORT",13
