C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/01,19:00:02,0000000407342792,DEMAND,0000000407342791
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",NSW1,294.224,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",QLD1,89.93,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",QLDC,6.78,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",QLDN,43.09,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",QLDS,40.06,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",SA1,196.235,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",TAS1,15.583,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",TASN,11.325,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",TASS,4.258,0.6,SATELLITE,"2024/01/01 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/01 18:30:00",VIC1,537.472,0.6,SATELLITE,"2024/01/01 18:50:25"
C,"END OF REPORT",13
