C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/24,13:00:01,0000000390352779,DEMAND,0000000390352779
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",NSW1,2692.037,1,MEASUREMENT,"2023/06/24 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",QLD1,2744.896,1,MEASUREMENT,"2023/06/24 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",QLDC,221.357,1,MEASUREMENT,"2023/06/24 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",QLDN,455.249,1,MEASUREMENT,"2023/06/24 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",QLDS,2068.289,1,MEASUREMENT,"2023/06/24 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",SA1,682.895,1,MEASUREMENT,"2023/06/24 12:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",TAS1,80.14,1,MEASUREMENT,"2023/06/24 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",TASN,42.677,1,MEASUREMENT,"2023/06/24 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",TASS,37.469,1,MEASUREMENT,"2023/06/24 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/24 12:30:00",VIC1,1451.525,1,MEASUREMENT,"2023/06/24 12:49:13"
C,"END OF REPORT",13
