C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/12,08:00:02,0000000413469190,DEMAND,0000000413469189
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",NSW1,1190.811,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",QLD1,1056.144,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",QLDC,85.674,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",QLDN,108.622,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",QLDS,861.847,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",SA1,120.815,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",TAS1,30.888,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",TASN,21.045,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",TASS,9.843,0.6,SATELLITE,"2024/03/12 07:50:21"
D,ROOFTOP,ACTUAL,2,"2024/03/12 07:30:00",VIC1,348.288,0.6,SATELLITE,"2024/03/12 07:50:21"
C,"END OF REPORT",13
