C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/05,16:00:02,0000000396407394,DEMAND,0000000396407393
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",NSW1,1814.252,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",QLD1,1750.072,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",QLDC,165.89,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",QLDN,366.572,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",QLDS,1217.611,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",SA1,912.557,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",TAS1,46.81,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",TASN,23.208,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",TASS,23.602,0.6,SATELLITE,"2023/09/05 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/09/05 15:30:00",VIC1,1159.812,0.6,SATELLITE,"2023/09/05 15:50:24"
C,"END OF REPORT",13
