C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/30,10:30:02,0000000395888991,DEMAND,0000000395888991
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",NSW1,2579.163,0.7,MEASUREMENT,"2023/08/30 10:19:36"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",QLD1,2767.451,1,MEASUREMENT,"2023/08/30 10:19:36"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",QLDC,236.918,1,MEASUREMENT,"2023/08/30 10:19:36"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",QLDN,467.237,1,MEASUREMENT,"2023/08/30 10:19:36"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",QLDS,2063.296,1,MEASUREMENT,"2023/08/30 10:19:37"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",SA1,558.532,0.7,MEASUREMENT,"2023/08/30 10:19:37"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",TAS1,91.628,1,MEASUREMENT,"2023/08/30 10:19:37"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",TASN,54.61,1,MEASUREMENT,"2023/08/30 10:19:37"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",TASS,37.092,1,MEASUREMENT,"2023/08/30 10:19:37"
D,ROOFTOP,ACTUAL,2,"2023/08/30 10:00:00",VIC1,621.306,0.7,MEASUREMENT,"2023/08/30 10:19:37"
C,"END OF REPORT",13
