C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/30,11:00:03,0000000388373509,DEMAND,0000000388373509
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",NSW1,2129.96,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",QLD1,2625.008,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",QLDC,226.722,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",QLDN,443.858,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",QLDS,1954.428,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",SA1,421.879,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",TAS1,55.825,0.7,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",TASN,27.688,1,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",TASS,28.118,0.7,MEASUREMENT,"2023/05/30 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/05/30 10:30:00",VIC1,518.644,1,MEASUREMENT,"2023/05/30 10:49:12"
C,"END OF REPORT",13
