C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/09,11:00:01,0000000389164909,DEMAND,0000000389164908
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",NSW1,1765.494,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",QLD1,2307.419,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",QLDC,225.68,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",QLDN,376.345,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",QLDS,1705.394,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",SA1,471.553,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",TAS1,57.62,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",TASN,32.868,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",TASS,24.752,0.6,SATELLITE,"2023/06/09 10:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/09 10:30:00",VIC1,983.606,0.6,SATELLITE,"2023/06/09 10:50:23"
C,"END OF REPORT",13
