C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/10,11:30:01,0000000399277856,DEMAND,0000000399277855
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",NSW1,3623.329,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",QLD1,3952.545,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",QLDC,368.44,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",QLDN,564.823,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",QLDS,3019.282,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",SA1,1468.079,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",TAS1,149.19,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",TASN,86.861,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",TASS,62.329,0.6,SATELLITE,"2023/10/10 11:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/10 11:00:00",VIC1,1885.31,0.6,SATELLITE,"2023/10/10 11:20:21"
C,"END OF REPORT",13
