C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/29,12:30:03,0000000386012949,DEMAND,0000000386012949
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",NSW1,1045.202,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",QLD1,2205.379,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",QLDC,158.561,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",QLDN,484.957,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",QLDS,1561.861,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",SA1,951.09,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",TAS1,142.619,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",TASN,75.585,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",TASS,67.041,1,MEASUREMENT,"2023/04/29 12:19:14"
D,ROOFTOP,ACTUAL,2,"2023/04/29 12:00:00",VIC1,1629.89,1,MEASUREMENT,"2023/04/29 12:19:14"
C,"END OF REPORT",13
