C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/22,19:00:02,0000000406531078,DEMAND,0000000406531077
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",NSW1,323.948,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",QLD1,115.398,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",QLDC,7.695,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",QLDN,21.595,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",QLDS,86.109,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",SA1,411.303,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",TAS1,30.027,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",TASN,15.974,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",TASS,14.053,0.6,SATELLITE,"2023/12/22 18:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/22 18:30:00",VIC1,494.196,0.6,SATELLITE,"2023/12/22 18:50:22"
C,"END OF REPORT",13
