C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/27,14:00:02,0000000403646777,DEMAND,0000000403646777
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",NSW1,3340.429,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLD1,2503.785,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLDC,114.488,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLDN,454.643,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLDS,1934.653,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",SA1,1544.313,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",TAS1,126.754,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",TASN,52.747,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",TASS,73.849,1,MEASUREMENT,"2023/11/27 13:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",VIC1,2035.781,1,MEASUREMENT,"2023/11/27 13:49:08"
C,"END OF REPORT",13
