C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/02/06,11:30:01,0000000410378932,DEMAND,0000000410378932
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",NSW1,2219.678,1,MEASUREMENT,"2024/02/06 11:19:06"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",QLD1,3433.215,1,MEASUREMENT,"2024/02/06 11:19:06"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",QLDC,311.85,1,MEASUREMENT,"2024/02/06 11:19:06"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",QLDN,553.544,1,MEASUREMENT,"2024/02/06 11:19:06"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",QLDS,2567.821,1,MEASUREMENT,"2024/02/06 11:19:07"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",SA1,1322.796,1,MEASUREMENT,"2024/02/06 11:19:07"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",TAS1,164.608,1,MEASUREMENT,"2024/02/06 11:19:07"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",TASN,98.017,1,MEASUREMENT,"2024/02/06 11:19:07"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",TASS,66.75,1,MEASUREMENT,"2024/02/06 11:19:07"
D,ROOFTOP,ACTUAL,2,"2024/02/06 11:00:00",VIC1,2572.129,1,MEASUREMENT,"2024/02/06 11:19:07"
C,"END OF REPORT",13
