C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/25,12:30:03,0000000385705837,DEMAND,0000000385705837
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",NSW1,2703.187,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",QLD1,2209.979,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",QLDC,165.715,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",QLDN,405.96,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",QLDS,1638.303,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",SA1,792.974,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",TAS1,93.152,0.7,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",TASN,72.127,1,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",TASS,21.278,0.7,MEASUREMENT,"2023/04/25 12:19:18"
D,ROOFTOP,ACTUAL,2,"2023/04/25 12:00:00",VIC1,1899.591,1,MEASUREMENT,"2023/04/25 12:19:19"
C,"END OF REPORT",13
