C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/30,17:30:02,0000000393339187,DEMAND,0000000393339187
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",NSW1,155.452,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",QLD1,231.604,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",QLDC,25.623,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",QLDN,80.942,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",QLDS,125.04,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",SA1,183.411,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",TAS1,4.486,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",TASN,2.477,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",TASS,2.01,1,MEASUREMENT,"2023/07/30 17:19:21"
D,ROOFTOP,ACTUAL,2,"2023/07/30 17:00:00",VIC1,76.027,1,MEASUREMENT,"2023/07/30 17:19:21"
C,"END OF REPORT",13
