C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/02/23,10:30:02,0000000381419244,DEMAND,0000000381419243
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",NSW1,1704.638,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",QLD1,1537.448,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",QLDC,205.606,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",QLDN,251.97,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",QLDS,1079.872,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",SA1,1076.745,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",TAS1,92.145,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",TASN,47.145,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",TASS,45,0.6,SATELLITE,"2023/02/23 10:20:28"
D,ROOFTOP,ACTUAL,2,"2023/02/23 10:00:00",VIC1,1994.832,0.6,SATELLITE,"2023/02/23 10:20:28"
C,"END OF REPORT",13
