C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/26,05:30:02,0000000406806405,DEMAND,0000000406806404
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",NSW1,29.225,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",QLD1,14.474,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",QLDC,0.201,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",QLDN,0,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",QLDS,14.273,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",SA1,0,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",TAS1,3.996,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",TASN,1.189,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",TASS,2.807,0.6,SATELLITE,"2023/12/26 05:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/26 05:00:00",VIC1,7.376,0.6,SATELLITE,"2023/12/26 05:20:25"
C,"END OF REPORT",13
