C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/10,14:00:03,0000000384596191,DEMAND,0000000384596190
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",NSW1,2616.165,0.6,SATELLITE,"2023/04/10 13:50:25"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",QLD1,2865.154,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",QLDC,294.841,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",QLDN,534.41,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",QLDS,2035.903,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",SA1,1174.685,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",TAS1,63.112,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",TASN,53.507,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",TASS,9.605,0.6,SATELLITE,"2023/04/10 13:50:26"
D,ROOFTOP,ACTUAL,2,"2023/04/10 13:30:00",VIC1,691.474,0.6,SATELLITE,"2023/04/10 13:50:26"
C,"END OF REPORT",13
