C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/14,11:30:02,0000000413667492,DEMAND,0000000413667492
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",NSW1,3707.398,1,MEASUREMENT,"2024/03/14 11:19:08"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",QLD1,2552.444,1,MEASUREMENT,"2024/03/14 11:19:08"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",QLDC,203.13,1,MEASUREMENT,"2024/03/14 11:19:08"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",QLDN,567.475,1,MEASUREMENT,"2024/03/14 11:19:08"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",QLDS,1781.839,1,MEASUREMENT,"2024/03/14 11:19:08"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",SA1,475.603,1,MEASUREMENT,"2024/03/14 11:19:09"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",TAS1,151.754,0.7,MEASUREMENT,"2024/03/14 11:19:09"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",TASN,98.582,0.7,MEASUREMENT,"2024/03/14 11:19:09"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",TASS,53.413,1,MEASUREMENT,"2024/03/14 11:19:09"
D,ROOFTOP,ACTUAL,2,"2024/03/14 11:00:00",VIC1,1577.484,1,MEASUREMENT,"2024/03/14 11:19:09"
C,"END OF REPORT",13
