C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/02,07:30:02,0000000401277427,DEMAND,0000000401277426
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",NSW1,1308.447,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",QLD1,1079.612,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",QLDC,98.833,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",QLDN,148.616,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",QLDS,832.162,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",SA1,287.96,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",TAS1,61.909,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",TASN,31.848,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",TASS,30.06,0.6,SATELLITE,"2023/11/02 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/11/02 07:00:00",VIC1,481.347,0.6,SATELLITE,"2023/11/02 07:20:21"
C,"END OF REPORT",13
