C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/02/26,11:00:02,0000000381615553,DEMAND,0000000381615553
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",NSW1,3373.819,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",QLD1,2823.119,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",QLDC,250.567,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",QLDN,347.926,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",QLDS,2224.626,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",SA1,1015.548,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",TAS1,107.573,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",TASN,56.512,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",TASS,51.06,1,MEASUREMENT,"2023/02/26 10:49:12"
D,ROOFTOP,ACTUAL,2,"2023/02/26 10:30:00",VIC1,1561.61,1,MEASUREMENT,"2023/02/26 10:49:12"
C,"END OF REPORT",13
