C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/14,08:30:02,0000000408374889,DEMAND,0000000408374889
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",NSW1,1409.249,1,MEASUREMENT,"2024/01/14 08:19:20"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",QLD1,1949.266,1,MEASUREMENT,"2024/01/14 08:19:20"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",QLDC,168.177,1,MEASUREMENT,"2024/01/14 08:19:20"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",QLDN,162.789,1,MEASUREMENT,"2024/01/14 08:19:20"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",QLDS,1618.3,1,MEASUREMENT,"2024/01/14 08:19:20"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",SA1,257.626,1,MEASUREMENT,"2024/01/14 08:19:20"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",TAS1,107.431,1,MEASUREMENT,"2024/01/14 08:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",TASN,54.018,1,MEASUREMENT,"2024/01/14 08:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",TASS,53.385,1,MEASUREMENT,"2024/01/14 08:19:21"
D,ROOFTOP,ACTUAL,2,"2024/01/14 08:00:00",VIC1,933.196,1,MEASUREMENT,"2024/01/14 08:19:21"
C,"END OF REPORT",13
