C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/05/03,14:00:03,0000000386317385,DEMAND,0000000386317384
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",NSW1,2183.194,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",QLD1,2494.354,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",QLDC,258.898,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",QLDN,297.346,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",QLDS,1938.11,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",SA1,636.925,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",TAS1,48.695,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",TASN,35.214,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",TASS,13.481,0.6,SATELLITE,"2023/05/03 13:50:28"
D,ROOFTOP,ACTUAL,2,"2023/05/03 13:30:00",VIC1,1045.345,0.6,SATELLITE,"2023/05/03 13:50:28"
C,"END OF REPORT",13
