C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/19,12:30:02,0000000408822322,DEMAND,0000000408822322
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",NSW1,4580.635,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",QLD1,3309.017,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",QLDC,270.031,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",QLDN,471.918,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",QLDS,2567.068,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",SA1,1526.733,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",TAS1,201.574,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",TASN,109.648,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",TASS,91.979,1,MEASUREMENT,"2024/01/19 12:19:18"
D,ROOFTOP,ACTUAL,2,"2024/01/19 12:00:00",VIC1,1817.137,1,MEASUREMENT,"2024/01/19 12:19:18"
C,"END OF REPORT",13
