C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/27,14:00:02,0000000403646778,DEMAND,0000000403646777
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",NSW1,3471.349,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLD1,2410.578,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLDC,54.59,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLDN,521.255,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",QLDS,1834.734,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",SA1,1797.377,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",TAS1,85.873,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",TASN,35.653,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",TASS,50.22,0.6,SATELLITE,"2023/11/27 13:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/27 13:30:00",VIC1,1651.112,0.6,SATELLITE,"2023/11/27 13:50:21"
C,"END OF REPORT",13
