C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/18,06:30:01,0000000399927759,DEMAND,0000000399927758
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",NSW1,258.683,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",QLD1,280.201,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",QLDC,25.419,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",QLDN,11.729,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",QLDS,243.053,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",SA1,6.352,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",TAS1,13.029,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",TASN,6.653,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",TASS,6.377,0.6,SATELLITE,"2023/10/18 06:20:24"
D,ROOFTOP,ACTUAL,2,"2023/10/18 06:00:00",VIC1,120.538,0.6,SATELLITE,"2023/10/18 06:20:24"
C,"END OF REPORT",13
