C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/09,16:30:02,0000000396745112,DEMAND,0000000396745111
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",NSW1,1423.828,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",QLD1,1429.402,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",QLDC,136.926,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",QLDN,283.959,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",QLDS,1008.517,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",SA1,710.059,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",TAS1,56.193,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",TASN,32.933,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",TASS,23.26,0.6,SATELLITE,"2023/09/09 16:20:23"
D,ROOFTOP,ACTUAL,2,"2023/09/09 16:00:00",VIC1,865.117,0.6,SATELLITE,"2023/09/09 16:20:23"
C,"END OF REPORT",13
