C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/18,16:00:01,0000000389888286,DEMAND,0000000389888286
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",NSW1,815.647,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",QLD1,1122.152,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",QLDC,99.483,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",QLDN,214.966,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",QLDS,807.703,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",SA1,536.481,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",TAS1,26.348,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",TASN,9.815,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",TASS,16.488,1,MEASUREMENT,"2023/06/18 15:49:18"
D,ROOFTOP,ACTUAL,2,"2023/06/18 15:30:00",VIC1,717.74,1,MEASUREMENT,"2023/06/18 15:49:18"
C,"END OF REPORT",13
