C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/17,06:00:02,0000000402720392,DEMAND,0000000402720392
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",NSW1,55.438,1,MEASUREMENT,"2023/11/17 05:49:12"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",QLD1,63.861,1,MEASUREMENT,"2023/11/17 05:49:12"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",QLDC,2.926,1,MEASUREMENT,"2023/11/17 05:49:12"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",QLDN,0.265,1,MEASUREMENT,"2023/11/17 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",QLDS,60.67,1,MEASUREMENT,"2023/11/17 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",SA1,0,1,MEASUREMENT,"2023/11/17 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",TAS1,5.89,1,MEASUREMENT,"2023/11/17 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",TASN,2.772,1,MEASUREMENT,"2023/11/17 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",TASS,3.114,1,MEASUREMENT,"2023/11/17 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/17 05:30:00",VIC1,16.265,1,MEASUREMENT,"2023/11/17 05:49:13"
C,"END OF REPORT",13
