C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/29,13:00:01,0000000390746882,DEMAND,0000000390746882
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",NSW1,2464.529,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",QLD1,1913.275,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",QLDC,165.917,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",QLDN,483.91,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",QLDS,1263.449,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",SA1,744.53,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",TAS1,42.297,0.7,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",TASN,29.736,1,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",TASS,12.646,0.7,MEASUREMENT,"2023/06/29 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/29 12:30:00",VIC1,1005.911,1,MEASUREMENT,"2023/06/29 12:49:13"
C,"END OF REPORT",13
