C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/21,13:00:02,0000000395123434,DEMAND,0000000395123434
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",NSW1,3308.598,0.7,MEASUREMENT,"2023/08/21 12:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",QLD1,2690.128,1,MEASUREMENT,"2023/08/21 12:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",QLDC,244.661,0.7,MEASUREMENT,"2023/08/21 12:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",QLDN,475.933,0.7,MEASUREMENT,"2023/08/21 12:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",QLDS,1969.534,1,MEASUREMENT,"2023/08/21 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",SA1,789.975,0.7,MEASUREMENT,"2023/08/21 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",TAS1,97.68,0.7,MEASUREMENT,"2023/08/21 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",TASN,30.019,0.7,MEASUREMENT,"2023/08/21 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",TASS,67.416,0.7,MEASUREMENT,"2023/08/21 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/08/21 12:30:00",VIC1,1628.157,0.7,MEASUREMENT,"2023/08/21 12:49:10"
C,"END OF REPORT",13
